timestamp,soil_moisture,temperature,humidity,light_intensity,plant_resistance,water_level,season,rainy_day,stress_type,action_taken,pump_status,learned_soil_threshold,learned_temp_threshold
2024-03-02 14:00:00,56.5,23.4,63.3,817.9,329.5,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 14:30:00,56.0,22.5,60.6,806.2,330.7,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 15:00:00,55.0,21.3,60.9,690.7,319.1,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 15:30:00,54.1,21.3,62.9,728.0,323.5,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 16:00:00,53.2,25.5,56.9,540.2,324.5,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 16:30:00,52.5,22.2,61.1,547.0,325.8,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 17:00:00,51.8,24.8,58.6,375.8,309.8,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 17:30:00,51.1,23.1,58.2,377.4,334.6,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 18:00:00,50.2,26.9,56.2,228.4,321.8,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 18:30:00,49.0,25.8,55.4,197.0,317.4,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 19:00:00,48.4,26.4,54.8,1.7,332.0,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 19:30:00,47.7,28.4,55.9,1.5,307.2,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 20:00:00,46.5,29.6,54.7,2.0,322.7,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 20:30:00,45.4,29.0,52.9,3.5,313.3,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 21:00:00,44.3,29.1,53.5,4.4,312.9,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 21:30:00,43.4,29.4,56.0,3.3,309.4,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 22:00:00,42.5,28.7,55.5,2.1,319.3,83.8,spring,no,none,none,no,42.0,36.0
2024-03-02 22:30:00,41.7,32.2,56.7,3.3,309.0,83.8,spring,no,water_stress,pump_on,yes,42.0,36.0
2024-03-02 23:00:00,44.0,31.6,57.6,1.3,305.2,83.4,spring,no,none,pump_on,yes,42.0,36.0
2024-03-02 23:30:00,47.1,33.1,54.7,0.6,352.0,82.9,spring,no,mild_stress,pump_on,yes,42.0,36.0
2024-03-03 00:00:00,49.9,30.5,56.6,4.5,323.9,82.5,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 00:30:00,52.7,33.5,54.4,2.4,308.8,81.7,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 01:00:00,55.4,31.8,55.1,1.4,332.9,81.2,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 01:30:00,58.6,31.4,58.8,2.8,327.1,80.7,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 02:00:00,61.7,32.4,56.4,0.6,330.8,80.2,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 02:30:00,64.0,34.5,57.1,3.0,323.8,79.5,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 03:00:00,66.7,34.2,61.0,2.8,332.7,78.8,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 03:30:00,69.2,33.3,61.6,1.3,312.8,78.3,spring,no,none,pump_off,no,42.0,36.0
2024-03-03 04:00:00,68.6,31.6,60.4,0.4,321.3,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 04:30:00,67.9,31.8,63.2,1.5,329.9,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 05:00:00,66.8,30.2,63.7,0.7,310.8,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 05:30:00,65.9,31.4,59.8,2.0,305.6,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 06:00:00,64.9,30.3,63.2,0.3,329.0,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 06:30:00,64.4,30.1,64.8,19.9,328.7,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 07:00:00,63.3,31.2,62.8,216.1,322.1,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 07:30:00,62.7,28.4,65.6,231.0,329.1,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 08:00:00,61.6,26.4,66.2,394.3,306.9,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 08:30:00,60.5,27.1,67.6,383.1,306.8,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 09:00:00,59.3,25.6,66.8,583.7,309.9,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 09:30:00,58.6,28.0,63.8,550.5,310.4,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 10:00:00,57.5,26.5,64.7,714.8,311.0,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 10:30:00,56.9,24.0,68.3,707.0,309.1,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 11:00:00,56.3,23.0,64.3,824.3,331.3,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 11:30:00,55.4,23.4,62.9,780.0,307.0,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 12:00:00,54.6,24.4,63.5,839.5,333.0,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 12:30:00,53.8,21.7,66.8,822.3,323.3,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 13:00:00,53.3,24.2,60.2,867.7,313.3,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 13:30:00,52.7,22.7,59.9,870.3,311.9,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 14:00:00,52.1,23.3,62.5,813.7,305.9,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 14:30:00,51.6,22.1,64.3,812.3,321.2,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 15:00:00,50.5,23.0,62.7,717.5,328.9,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 15:30:00,49.9,24.8,55.7,696.8,309.9,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 16:00:00,49.4,24.9,56.5,586.5,329.4,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 16:30:00,48.3,24.6,60.5,549.2,318.9,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 17:00:00,47.3,25.6,54.3,420.1,325.7,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 17:30:00,46.3,23.7,56.8,371.4,323.0,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 18:00:00,45.5,26.9,58.0,176.4,321.2,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 18:30:00,44.6,25.6,59.0,182.7,323.9,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 19:00:00,44.0,26.1,58.5,0.3,323.0,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 19:30:00,43.2,27.9,55.4,3.4,327.7,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 20:00:00,42.2,27.1,54.5,2.5,333.4,78.3,spring,no,none,none,no,42.0,36.0
2024-03-03 20:30:00,41.2,27.9,56.1,2.3,302.4,78.3,spring,no,water_stress,pump_on,yes,42.0,36.0
2024-03-03 21:00:00,43.2,28.0,53.8,0.4,334.0,77.7,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 21:30:00,46.1,27.5,57.6,4.9,327.3,77.0,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 22:00:00,48.2,28.7,59.0,4.9,330.9,76.2,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 22:30:00,51.6,30.4,56.3,4.0,315.6,75.6,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 23:00:00,54.1,31.9,55.9,1.3,327.1,74.9,spring,no,none,pump_on,yes,42.0,36.0
2024-03-03 23:30:00,56.4,33.1,51.9,0.5,333.4,74.2,spring,no,none,pump_on,yes,42.0,36.0
2024-03-04 00:00:00,58.6,33.3,53.9,2.8,330.7,73.8,spring,no,none,pump_on,yes,42.0,36.0
2024-03-04 00:30:00,61.7,30.9,55.0,0.9,312.8,73.1,spring,no,none,pump_on,yes,42.0,36.0
2024-03-04 01:00:00,65.0,34.3,55.1,4.8,305.0,72.4,spring,no,none,pump_on,yes,42.0,36.0
2024-03-04 01:30:00,67.5,33.0,55.1,4.9,332.1,71.8,spring,no,none,pump_off,no,42.0,36.0
2024-03-04 02:00:00,66.6,31.1,59.6,2.6,322.4,71.8,spring,no,none,none,no,42.0,36.0
2024-03-04 02:30:00,66.0,32.3,57.3,0.1,330.8,71.8,spring,no,none,none,no,42.0,36.0
2024-03-04 03:00:00,65.3,33.3,58.2,2.5,323.4,71.8,spring,no,none,none,no,42.0,36.0
2024-03-04 03:30:00,64.5,34.3,56.2,3.4,323.7,71.8,spring,no,none,none,no,42.0,36.0
2024-03-04 04:00:00,63.8,33.9,58.6,3.2,333.4,71.8,spring,no,none,none,no,42.0,36.0
2024-03-04 04:30:00,63.2,32.7,59.1,1.2,332.6,71.8,spring,no,none,none,no,42.0,36.0
2024-03-04 05:00:00,62.5,31.4,63.5,0.8,309.6,71.8,spring,no,none,none,no,42.0,36.0
2024-03-04 05:30:00,61.9,31.2,64.2,1.7,329.3,71.8,spring,no,none,none,no,42.0,36.0
2024-03-04 06:00:00,62.9,30.0,86.4,5.6,332.9,72.9,spring,yes,none,none,no,42.0,36.0
2024-03-04 06:30:00,63.8,30.1,82.2,0,312.3,73.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 07:00:00,64.3,30.0,86.7,27.0,310.4,74.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 07:30:00,65.8,29.0,83.1,54.7,310.8,75.4,spring,yes,none,none,no,42.0,36.0
2024-03-04 08:00:00,67.1,28.9,83.5,103.1,311.7,76.5,spring,yes,none,none,no,42.0,36.0
2024-03-04 08:30:00,69.0,29.4,82.2,70.9,307.3,77.1,spring,yes,none,none,no,42.0,36.0
2024-03-04 09:00:00,69.5,27.7,85.4,135.9,317.5,77.9,spring,yes,none,none,no,42.0,36.0
2024-03-04 09:30:00,70.4,26.7,85.6,133.3,321.1,78.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 10:00:00,70.4,25.1,89.4,195.1,322.1,79.3,spring,yes,none,none,no,42.0,36.0
2024-03-04 10:30:00,71.3,25.5,88.7,133.3,327.1,80.1,spring,yes,none,none,no,42.0,36.0
2024-03-04 11:00:00,72.7,24.0,85.5,223.8,326.7,81.0,spring,yes,none,none,no,42.0,36.0
2024-03-04 11:30:00,73.7,23.3,87.6,75.7,310.8,81.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 12:00:00,74.4,21.7,87.8,71.8,313.4,82.8,spring,yes,none,none,no,42.0,36.0
2024-03-04 12:30:00,74.6,23.6,85.2,249.2,323.4,83.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 13:00:00,75.5,21.8,86.8,189.3,324.6,84.5,spring,yes,none,none,no,42.0,36.0
2024-03-04 13:30:00,76.5,23.2,82.3,179.7,327.1,85.3,spring,yes,none,none,no,42.0,36.0
2024-03-04 14:00:00,77.2,24.0,83.5,80.3,321.3,86.0,spring,yes,none,none,no,42.0,36.0
2024-03-04 14:30:00,77.5,21.8,81.6,103.4,332.0,87.1,spring,yes,none,none,no,42.0,36.0
2024-03-04 15:00:00,78.6,23.4,78.8,131.0,324.8,88.1,spring,yes,none,none,no,42.0,36.0
2024-03-04 15:30:00,78.9,23.4,82.4,72.2,318.1,88.9,spring,yes,none,none,no,42.0,36.0
2024-03-04 16:00:00,80.6,22.6,80.0,181.1,316.6,89.8,spring,yes,none,none,no,42.0,36.0
2024-03-04 16:30:00,80.6,24.8,82.6,79.6,308.4,90.5,spring,yes,none,none,no,42.0,36.0
2024-03-04 17:00:00,81.4,25.0,79.4,123.2,318.0,91.1,spring,yes,none,none,no,42.0,36.0
2024-03-04 17:30:00,82.6,23.7,81.9,14.0,332.0,91.7,spring,yes,none,none,no,42.0,36.0
2024-03-04 18:00:00,81.5,26.4,75.8,68.7,331.9,92.4,spring,yes,none,none,no,42.0,36.0
2024-03-04 18:30:00,80.8,25.3,79.4,56.9,327.1,93.5,spring,yes,none,none,no,42.0,36.0
2024-03-04 19:00:00,80.0,27.5,76.6,4.5,306.3,94.1,spring,yes,none,none,no,42.0,36.0
2024-03-04 19:30:00,79.4,27.7,78.4,4.1,333.0,95.0,spring,yes,none,none,no,42.0,36.0
2024-03-04 20:00:00,78.7,28.1,79.3,4.1,308.8,95.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 20:30:00,77.6,28.4,79.7,0.6,315.6,96.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 21:00:00,76.9,29.7,77.2,2.7,315.5,97.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 21:30:00,75.9,29.3,78.4,0.1,326.0,98.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 22:00:00,75.1,30.0,78.7,4.1,323.3,99.6,spring,yes,none,none,no,42.0,36.0
2024-03-04 22:30:00,74.3,29.9,79.6,0.7,320.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-04 23:00:00,73.6,31.8,80.0,1.7,318.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-04 23:30:00,72.5,32.1,78.6,3.7,323.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 00:00:00,71.6,32.1,79.1,0.7,334.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 00:30:00,70.8,31.5,80.4,2.9,305.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 01:00:00,70.0,34.0,77.8,3.4,325.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 01:30:00,68.8,34.2,76.6,1.4,323.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 02:00:00,68.2,33.0,78.9,2.1,320.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 02:30:00,67.3,33.5,77.9,3.7,334.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 03:00:00,66.6,32.0,82.4,0.1,323.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 03:30:00,66.1,33.5,80.8,2.0,308.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 04:00:00,65.0,33.9,78.4,2.0,317.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 04:30:00,64.1,32.5,84.7,0.1,330.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 05:00:00,63.2,31.0,81.7,1.1,321.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 05:30:00,62.5,33.0,84.3,1.6,321.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 06:00:00,63.1,31.0,85.6,21.3,331.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 06:30:00,63.6,28.6,88.7,0,315.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 07:00:00,64.1,28.9,86.8,47.8,332.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 07:30:00,65.5,31.1,83.3,10.0,324.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 08:00:00,66.8,29.6,83.4,48.1,324.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 08:30:00,68.3,28.1,83.8,127.1,316.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 09:00:00,68.5,27.5,82.8,74.7,333.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 09:30:00,69.0,26.3,85.1,90.3,309.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 10:00:00,69.8,27.3,83.9,157.7,331.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 10:30:00,69.9,24.0,89.9,158.5,312.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 11:00:00,70.7,26.2,85.2,143.9,314.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 11:30:00,71.1,23.6,88.1,122.0,329.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 12:00:00,72.0,23.8,83.8,141.8,308.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 12:30:00,72.6,24.5,86.6,155.1,307.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 13:00:00,72.7,24.6,85.6,200.1,319.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 13:30:00,73.7,22.9,83.0,206.7,314.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 14:00:00,73.8,22.3,81.7,166.0,308.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 14:30:00,74.1,21.5,84.3,164.1,320.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 15:00:00,74.7,23.7,80.7,139.3,316.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 15:30:00,75.9,22.0,84.5,134.0,330.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 16:00:00,76.4,25.0,77.4,134.0,330.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 16:30:00,77.2,24.1,77.6,83.1,317.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 17:00:00,78.3,26.0,75.8,74.9,333.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 17:30:00,78.9,24.5,79.6,128.5,321.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 18:00:00,77.9,24.3,78.3,24.0,308.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 18:30:00,77.2,26.3,77.4,36.9,329.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 19:00:00,76.1,27.8,74.2,2.6,325.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 19:30:00,75.6,25.5,77.4,1.9,327.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 20:00:00,74.4,29.7,76.5,2.0,311.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 20:30:00,73.8,29.3,74.0,3.0,328.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 21:00:00,72.9,28.3,80.3,0.3,305.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 21:30:00,72.1,27.4,75.8,3.0,305.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 22:00:00,71.4,32.1,77.8,3.4,307.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 22:30:00,70.7,30.9,77.8,1.5,316.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 23:00:00,69.8,32.5,76.8,2.6,330.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-05 23:30:00,69.2,32.0,76.9,1.9,316.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 00:00:00,68.3,33.4,77.2,3.2,308.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 00:30:00,67.7,32.4,75.7,3.0,327.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 01:00:00,66.7,32.7,79.4,3.3,307.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 01:30:00,65.8,31.4,80.3,0.9,332.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 02:00:00,65.0,32.8,82.8,3.8,312.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 02:30:00,63.8,32.3,78.3,1.3,327.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 03:00:00,63.3,31.5,85.3,4.9,311.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 03:30:00,62.5,30.9,83.0,1.7,328.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 04:00:00,61.4,32.6,82.9,4.9,333.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 04:30:00,60.4,31.7,80.0,4.1,332.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 05:00:00,59.8,33.4,83.4,3.2,319.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 05:30:00,59.0,29.7,84.0,2.8,311.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 06:00:00,59.8,31.8,82.8,9.4,326.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 06:30:00,60.8,32.3,80.2,0,308.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 07:00:00,60.9,29.6,86.9,8.5,319.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 07:30:00,62.0,27.8,88.8,19.2,314.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 08:00:00,62.4,28.1,83.5,56.6,311.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 08:30:00,63.1,27.8,85.5,137.0,327.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 09:00:00,63.7,25.3,86.9,71.8,315.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 09:30:00,65.3,27.9,82.6,47.2,334.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 10:00:00,66.3,23.9,88.2,120.7,316.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 10:30:00,67.3,25.8,86.3,137.3,333.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 11:00:00,67.7,24.9,86.3,237.4,309.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 11:30:00,68.4,24.8,88.4,177.4,307.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 12:00:00,70.2,24.9,82.6,233.2,325.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 12:30:00,71.0,25.5,82.5,224.9,329.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 13:00:00,71.2,21.3,84.9,86.7,311.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 13:30:00,72.4,22.2,84.9,97.6,312.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 14:00:00,73.0,22.1,81.5,183.3,317.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 14:30:00,73.9,24.2,81.7,155.1,334.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 15:00:00,75.2,24.8,81.0,96.4,328.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 15:30:00,76.8,24.7,82.2,140.3,327.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 16:00:00,78.1,23.5,82.9,56.2,321.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 16:30:00,78.4,23.9,78.3,61.3,329.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 17:00:00,79.1,23.3,83.2,101.8,319.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 17:30:00,79.9,25.1,78.2,93.9,305.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 18:00:00,78.7,24.5,77.8,0,315.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 18:30:00,77.8,25.6,79.3,8.8,315.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 19:00:00,77.3,27.9,79.7,4.6,330.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 19:30:00,76.4,25.6,76.2,0.2,309.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 20:00:00,75.4,27.1,76.7,0.1,322.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 20:30:00,74.7,28.8,74.2,1.1,312.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 21:00:00,73.7,29.5,74.3,3.1,333.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 21:30:00,72.5,31.0,73.5,1.4,326.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 22:00:00,71.9,30.7,74.8,1.9,317.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 22:30:00,70.8,29.2,77.4,5.0,310.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 23:00:00,69.8,29.6,81.0,3.5,308.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-06 23:30:00,69.1,31.7,78.1,0.2,308.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 00:00:00,68.3,31.9,75.8,0.1,324.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 00:30:00,67.8,30.6,82.1,3.9,328.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 01:00:00,67.2,32.4,81.2,3.6,317.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 01:30:00,66.4,33.0,76.1,1.7,306.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 02:00:00,65.5,33.0,77.9,4.8,329.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 02:30:00,64.5,31.9,80.7,0.9,310.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 03:00:00,63.6,31.2,80.8,4.1,319.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 03:30:00,63.0,31.1,82.0,0.7,312.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 04:00:00,62.2,33.8,82.5,1.4,319.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 04:30:00,61.7,32.6,82.5,5.0,318.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 05:00:00,61.1,30.8,83.6,4.9,314.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 05:30:00,60.4,33.0,85.0,0.7,316.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 06:00:00,62.3,29.1,83.8,0,324.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 06:30:00,63.5,28.6,84.7,0,305.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 07:00:00,64.1,30.0,84.4,34.7,324.5,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 07:30:00,64.5,29.7,83.9,71.2,325.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 08:00:00,66.0,28.3,84.8,47.6,332.9,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 08:30:00,67.3,28.3,87.7,48.8,327.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 09:00:00,68.7,27.9,87.5,88.5,317.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 09:30:00,69.3,25.6,86.3,33.6,320.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 10:00:00,70.2,24.4,88.9,123.3,323.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 10:30:00,71.4,25.8,83.4,85.1,329.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 11:00:00,72.7,26.0,87.3,169.7,334.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 11:30:00,73.3,23.6,85.0,145.9,322.2,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 12:00:00,73.5,23.8,83.9,136.1,311.0,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 12:30:00,74.3,24.6,85.4,231.7,327.8,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 13:00:00,75.3,21.2,82.9,169.6,318.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 13:30:00,76.1,23.5,84.6,86.2,312.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 14:00:00,77.4,22.6,80.4,193.0,309.6,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 14:30:00,78.4,21.9,85.1,108.9,322.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 15:00:00,78.8,23.0,83.4,46.7,330.3,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 15:30:00,79.2,21.5,85.4,192.7,305.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 16:00:00,80.2,24.1,82.4,109.5,326.7,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 16:30:00,80.8,22.6,81.3,162.6,324.4,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 17:00:00,81.0,25.2,78.0,55.1,324.1,100,spring,yes,none,none,no,42.0,36.0
2024-03-07 17:30:00,81.4,25.7,79.6,27.1,318.4,100,spring,yes,none,none,no,42.0,36.0
